title,links,first_paragraph
Transgender People Face New Legal Fight After Supreme Court Victory,https://www.nytimes.com/2020/09/03/us/transgender-supreme-court-healthcare.html?searchResultPosition=1503,"Tanya Asapansa-Johnson Walker, one of two transgender women who are suing the Trump administration"
Buffy Wicks Voted on the Floor With a Newborn in Her Arms,https://www.nytimes.com/2020/09/03/us/politics/buffy-wicks-baby-california-assembly.html?searchResultPosition=1504,"Hi. Welcome to On Politics, your guide to the day in national politics. I’m Jenny Medina. Lisa is off this week."
Coronavirus Briefing: What Lies Ahead,https://www.nytimes.com/2020/09/03/us/coronavirus-briefing-what-lies-ahead.html?searchResultPosition=1505,"As fall approaches in much of the world, many people are anxious about what will happen when cold weather forces people indoors. Will the virus resurge with a vengeance, especially as people return to offices and schools reopen?"
The Biden campaign enlists two former players to blame the Trump administration for the lack of Big Ten football.,https://www.nytimes.com/2020/09/03/us/elections/the-biden-campaign-enlists-two-former-players-to-blame-the-trump-administration-for-the-lack-of-big-ten-football.html?searchResultPosition=1506,"A key part of the Biden campaign’s message has been that the nation is continuing to suffer from the Trump administration’s failure to tame the coronavirus outbreak. Joseph R. Biden Jr. pressed the point himself this week with a speech faulting President Trump for the inability of most schools to reopen safely, and on Thursday the campaign took aim at another disrupted American tradition: Big Ten football. "
‘Is It Even Possible to Play 30 Sports Simultaneously?’,https://www.nytimes.com/2020/09/03/us/john-branch-uc-berkeley.html?searchResultPosition=1507,Good morning.
What All the New Polls Mean for Biden,https://www.nytimes.com/2020/09/03/us/politics/biden-trump-polling.html?searchResultPosition=1508,"and with cash to burn. It’s Thursday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday."
‘Just Because I Have a Car Doesn’t Mean I Have Enough Money to Buy Food’,https://www.nytimes.com/2020/09/03/us/food-pantries-hunger-us.html?searchResultPosition=1509,"This is America: a family crammed in a minivan driving mile after mile across San Diego County, first to one food giveaway and then to another and then to more."
Trump Moves to Cut Federal Funding From Democratic Cities,https://www.nytimes.com/2020/09/02/us/politics/trump-funding-cities.html?searchResultPosition=1510,"President Trump has directed federal officials to find ways to cut funding to a string of cities controlled by Democrats, citing violence amid protests against systemic racism in policing, a move that threatens billions of dollars for many of the country’s largest urban hubs as the president makes the unrest a centerpiece of his re-election campaign."
A Furious Biden Calls Trump’s Reported Insults of Fallen Soldiers ‘Disgusting’,https://www.nytimes.com/2020/09/04/us/politics/biden-trump-soliders-insults.html?searchResultPosition=1511,Joseph R. Biden Jr. strained to contain his disgust with President Trump on Friday over a report that Mr. Trump had made extraordinarily disrespectful remarks about fallen soldiers.
Bar and Medical Exam Delays Keep Graduates in Limbo,https://www.nytimes.com/2020/09/04/us/bar-exam-coronavirus.html?searchResultPosition=1512,where Mr. Molera recalled many people lifting masks for snacks and water breaks
Transgender People Face New Legal Fight After Supreme Court Victory,https://www.nytimes.com/2020/09/03/us/transgender-supreme-court-healthcare.html?searchResultPosition=1513,"Tanya Asapansa-Johnson Walker, one of two transgender women who are suing the Trump administration"
Buffy Wicks Voted on the Floor With a Newborn in Her Arms,https://www.nytimes.com/2020/09/03/us/politics/buffy-wicks-baby-california-assembly.html?searchResultPosition=1514,"Hi. Welcome to On Politics, your guide to the day in national politics. I’m Jenny Medina. Lisa is off this week."
Coronavirus Briefing: What Lies Ahead,https://www.nytimes.com/2020/09/03/us/coronavirus-briefing-what-lies-ahead.html?searchResultPosition=1515,"As fall approaches in much of the world, many people are anxious about what will happen when cold weather forces people indoors. Will the virus resurge with a vengeance, especially as people return to offices and schools reopen?"
The Biden campaign enlists two former players to blame the Trump administration for the lack of Big Ten football.,https://www.nytimes.com/2020/09/03/us/elections/the-biden-campaign-enlists-two-former-players-to-blame-the-trump-administration-for-the-lack-of-big-ten-football.html?searchResultPosition=1516,"A key part of the Biden campaign’s message has been that the nation is continuing to suffer from the Trump administration’s failure to tame the coronavirus outbreak. Joseph R. Biden Jr. pressed the point himself this week with a speech faulting President Trump for the inability of most schools to reopen safely, and on Thursday the campaign took aim at another disrupted American tradition: Big Ten football. "
‘Is It Even Possible to Play 30 Sports Simultaneously?’,https://www.nytimes.com/2020/09/03/us/john-branch-uc-berkeley.html?searchResultPosition=1517,Good morning.
What All the New Polls Mean for Biden,https://www.nytimes.com/2020/09/03/us/politics/biden-trump-polling.html?searchResultPosition=1518,"and with cash to burn. It’s Thursday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday."
‘Just Because I Have a Car Doesn’t Mean I Have Enough Money to Buy Food’,https://www.nytimes.com/2020/09/03/us/food-pantries-hunger-us.html?searchResultPosition=1519,"This is America: a family crammed in a minivan driving mile after mile across San Diego County, first to one food giveaway and then to another and then to more."
Trump Moves to Cut Federal Funding From Democratic Cities,https://www.nytimes.com/2020/09/02/us/politics/trump-funding-cities.html?searchResultPosition=1520,"President Trump has directed federal officials to find ways to cut funding to a string of cities controlled by Democrats, citing violence amid protests against systemic racism in policing, a move that threatens billions of dollars for many of the country’s largest urban hubs as the president makes the unrest a centerpiece of his re-election campaign."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2020/09/02/us/coronavirus-today.html?searchResultPosition=1521,"Seven months into the coronavirus crisis, scientists have confirmed the efficacy of a powerful weapon in the battle against Covid-19. In international trials published today, cheap, widely available steroid drugs were shown to reduce the risk of death in seriously ill patients. Until now, the only other drug shown to help seriously ill patients, and only modestly, was remdesivir."
"Amtrak Will Furlough Over 2,000 Workers Because of the Coronavirus",https://www.nytimes.com/2020/09/02/us/politics/coronavirus-amtrak-furloughs.html?searchResultPosition=1522,"Amtrak, the passenger railroad agency, will furlough over 2,000 workers in the coming weeks because of a steep decline in ridership and revenue caused by the coronavirus pandemic, according to company officials."
"Joni Ernst, in a Tight Senate Race, Repeats a Debunked Coronavirus Theory",https://www.nytimes.com/2020/09/02/us/politics/joni-ernst-coronavirus.html?searchResultPosition=1523,"As Iowa sees a sharp spike in coronavirus cases, Senator Joni Ernst, a Republican in a tight race for re-election, echoed a debunked conspiracy theory that Covid-19 deaths were being greatly inflated and suggested that health care providers had a financial motive to falsify cases."
"Backed by Federal Funds, New Virus Tests Are Hitting the Market",https://www.nytimes.com/2020/09/02/us/politics/covid-testing.html?searchResultPosition=1524,"The coronavirus pandemic remained a distant threat to many Americans on Jan. 24 when Douglas C. Bryant, the president and chief executive officer of Quidel Corporation, got a call from an official at the Food and Drug Administration."
Is it Safe to Send Your Kids to School?,https://www.nytimes.com/2020/09/02/us/is-it-safe-to-send-your-kids-to-school.html?searchResultPosition=1525,"This is the Coronavirus Schools Briefing, a guide to the seismic changes in U.S. education that are taking place during the pandemic. Sign up here to get the briefing by email. "
"As virus cases spike in Iowa, Joni Ernst spreads a debunked theory of inflated death figures.",https://www.nytimes.com/2020/09/02/us/elections/as-virus-cases-spike-in-iowa-joni-ernst-spreads-a-debunked-theory-of-inflated-death-figures.html?searchResultPosition=1526,"As Iowa sees a spike in coronavirus cases, Joni Ernst, the state’s junior senator and a Republican in a tight race for re-election, echoed a debunked conspiracy theory that deaths were being greatly inflated and suggested that health care providers had a financial motive to falsify cases."
